Code,Year,Emissions,Source
DMA,2000,0.028,CDIAC
DMA,2001,0.030,CDIAC
DMA,2002,0.028,CDIAC
DMA,2003,0.032,CDIAC
DMA,2004,0.039,CDIAC
DMA,2005,0.039,CDIAC
DMA,2006,0.039,CDIAC
DMA,2007,0.050,CDIAC
DMA,2008,0.045,CDIAC
DMA,2009,0.044,CDIAC
DMA,2010,0.047,CDIAC
DMA,2011,0.042,CDIAC
DMA,2012,0.045,CDIAC
DMA,2013,0.046,CDIAC
DMA,2014,0.048,CDIAC
DMA,2015,0.048,CDIAC
DMA,2016,0.049,CDIAC
DMA,2017,0.049,BP
DMA,2018,0.050,BP
DNK,1959,7.105,CDIAC
DNK,1960,8.119,CDIAC
DNK,1961,8.652,CDIAC
DNK,1962,10.068,CDIAC
DNK,1963,11.099,CDIAC
DNK,1964,11.776,CDIAC
DNK,1965,12.089,CDIAC
DNK,1966,13.668,CDIAC
DNK,1967,13.381,CDIAC
DNK,1968,14.539,CDIAC
DNK,1969,16.196,CDIAC
DNK,1970,16.932,CDIAC
DNK,1971,15.559,CDIAC
DNK,1972,16.265,CDIAC
DNK,1973,16.163,CDIAC
DNK,1974,15.022,CDIAC
DNK,1975,15.214,CDIAC
DNK,1976,16.403,CDIAC
DNK,1977,16.872,CDIAC
DNK,1978,16.675,CDIAC
DNK,1979,17.188,CDIAC
DNK,1980,16.470,CDIAC
DNK,1981,14.130,CDIAC
DNK,1982,14.652,CDIAC
DNK,1983,13.692,CDIAC
DNK,1984,13.880,CDIAC
DNK,1985,16.393,CDIAC
DNK,1986,16.077,CDIAC
DNK,1987,15.924,CDIAC
DNK,1988,15.041,CDIAC
DNK,1989,13.321,CDIAC
DNK,1990,14.617,UNFCCC
DNK,1991,17.515,UNFCCC
DNK,1992,15.929,UNFCCC
DNK,1993,16.543,UNFCCC
DNK,1994,17.651,UNFCCC
DNK,1995,16.808,UNFCCC
DNK,1996,20.424,UNFCCC
DNK,1997,17.858,UNFCCC
DNK,1998,16.704,UNFCCC
DNK,1999,15.999,UNFCCC
DNK,2000,14.814,UNFCCC
DNK,2001,15.248,UNFCCC
DNK,2002,15.155,UNFCCC
DNK,2003,16.544,UNFCCC
DNK,2004,15.030,UNFCCC
DNK,2005,14.055,UNFCCC
DNK,2006,16.217,UNFCCC
DNK,2007,14.914,UNFCCC
DNK,2008,13.982,UNFCCC
DNK,2009,13.329,UNFCCC
DNK,2010,13.419,UNFCCC
DNK,2011,12.066,UNFCCC
DNK,2012,10.872,UNFCCC
DNK,2013,11.390,UNFCCC
DNK,2014,10.244,UNFCCC
DNK,2015,9.608,UNFCCC
DNK,2016,10.104,UNFCCC
DNK,2017,9.496,UNFCCC
DNK,2018,9.500,BP
DOM,1959,0.304,CDIAC
DOM,1960,0.284,CDIAC
DOM,1961,0.281,CDIAC
DOM,1962,0.339,CDIAC
DOM,1963,0.341,CDIAC
DOM,1964,0.477,CDIAC
DOM,1965,0.422,CDIAC
DOM,1966,0.456,CDIAC
DOM,1967,0.428,CDIAC
DOM,1968,0.641,CDIAC
DOM,1969,0.724,CDIAC
DOM,1970,0.847,CDIAC
DOM,1971,0.960,CDIAC
DOM,1972,1.274,CDIAC
DOM,1973,1.626,CDIAC
DOM,1974,1.749,CDIAC
DOM,1975,1.728,CDIAC
DOM,1976,1.726,CDIAC
DOM,1977,1.528,CDIAC
DOM,1978,1.482,CDIAC
DOM,1979,1.852,CDIAC
DOM,1980,1.754,CDIAC
DOM,1981,1.674,CDIAC
DOM,1982,1.720,CDIAC
DOM,1983,2.147,CDIAC
DOM,1984,2.017,CDIAC
DOM,1985,1.976,CDIAC
DOM,1986,2.216,CDIAC
DOM,1987,2.644,CDIAC
DOM,1988,2.658,CDIAC
DOM,1989,2.800,CDIAC
DOM,1990,2.498,CDIAC
DOM,1991,2.716,CDIAC
DOM,1992,2.954,CDIAC
DOM,1993,3.184,CDIAC
DOM,1994,3.378,CDIAC
DOM,1995,4.304,CDIAC
DOM,1996,4.694,CDIAC
DOM,1997,4.887,CDIAC
DOM,1998,4.980,CDIAC
DOM,1999,5.017,CDIAC
DOM,2000,5.348,CDIAC
DOM,2001,5.348,CDIAC
DOM,2002,5.752,CDIAC
DOM,2003,5.802,CDIAC
DOM,2004,4.932,CDIAC
DOM,2005,5.016,CDIAC
DOM,2006,5.300,CDIAC
DOM,2007,5.665,CDIAC
DOM,2008,5.532,CDIAC
DOM,2009,5.408,CDIAC
DOM,2010,5.615,CDIAC
DOM,2011,5.819,CDIAC
DOM,2012,5.866,CDIAC
DOM,2013,5.729,CDIAC
DOM,2014,5.888,CDIAC
DOM,2015,6.425,CDIAC
DOM,2016,6.732,CDIAC
DOM,2017,6.660,BP
DOM,2018,6.784,BP
DZA,1959,1.544,CDIAC
DZA,1960,1.679,CDIAC
DZA,1961,1.653,CDIAC
DZA,1962,1.545,CDIAC
DZA,1963,1.479,CDIAC
DZA,1964,1.540,CDIAC
DZA,1965,1.798,CDIAC
DZA,1966,2.298,CDIAC
DZA,1967,2.301,CDIAC
DZA,1968,2.470,CDIAC
DZA,1969,3.074,CDIAC
DZA,1970,4.110,CDIAC
DZA,1971,5.090,CDIAC
DZA,1972,7.730,CDIAC
DZA,1973,10.447,CDIAC
DZA,1974,8.700,CDIAC
DZA,1975,8.734,CDIAC
DZA,1976,10.680,CDIAC
DZA,1977,11.421,CDIAC
DZA,1978,17.046,CDIAC
DZA,1979,12.431,CDIAC
DZA,1980,18.127,CDIAC
DZA,1981,12.648,CDIAC
DZA,1982,10.691,CDIAC
DZA,1983,14.330,CDIAC
DZA,1984,19.363,CDIAC
DZA,1985,19.817,CDIAC
DZA,1986,20.764,CDIAC
DZA,1987,22.894,CDIAC
DZA,1988,22.846,CDIAC
DZA,1989,21.782,CDIAC
DZA,1990,20.943,CDIAC
DZA,1991,21.508,CDIAC
DZA,1992,21.802,CDIAC
DZA,1993,22.364,CDIAC
DZA,1994,23.512,CDIAC
DZA,1995,25.923,CDIAC
DZA,1996,26.415,CDIAC
DZA,1997,23.746,CDIAC
DZA,1998,29.100,CDIAC
DZA,1999,25.019,CDIAC
DZA,2000,23.865,CDIAC
DZA,2001,22.866,CDIAC
DZA,2002,24.401,CDIAC
DZA,2003,24.849,CDIAC
DZA,2004,23.977,CDIAC
DZA,2005,29.059,CDIAC
DZA,2006,27.347,CDIAC
DZA,2007,29.585,CDIAC
DZA,2008,29.758,CDIAC
DZA,2009,32.802,CDIAC
DZA,2010,32.154,CDIAC
DZA,2011,32.698,CDIAC
DZA,2012,34.965,CDIAC
DZA,2013,36.145,CDIAC
DZA,2014,39.080,CDIAC
DZA,2015,41.131,CDIAC
DZA,2016,40.278,CDIAC
DZA,2017,40.181,BP
DZA,2018,42.501,BP
ECU,1959,0.353,CDIAC
ECU,1960,0.481,CDIAC
ECU,1961,0.449,CDIAC
ECU,1962,0.427,CDIAC
ECU,1963,0.490,CDIAC
ECU,1964,0.585,CDIAC
ECU,1965,0.621,CDIAC
ECU,1966,0.660,CDIAC
ECU,1967,0.707,CDIAC
ECU,1968,0.850,CDIAC
ECU,1969,0.979,CDIAC
ECU,1970,1.168,CDIAC
ECU,1971,1.152,CDIAC
ECU,1972,1.252,CDIAC
ECU,1973,1.434,CDIAC
ECU,1974,1.660,CDIAC
ECU,1975,2.007,CDIAC
ECU,1976,2.211,CDIAC
ECU,1977,2.039,CDIAC
ECU,1978,2.840,CDIAC
ECU,1979,3.313,CDIAC
ECU,1980,3.659,CDIAC
ECU,1981,4.545,CDIAC
ECU,1982,5.250,CDIAC
ECU,1983,5.323,CDIAC
ECU,1984,5.783,CDIAC
ECU,1985,5.282,CDIAC
ECU,1986,4.147,CDIAC
ECU,1987,4.100,CDIAC
ECU,1988,4.686,CDIAC
ECU,1989,5.500,CDIAC
ECU,1990,4.561,CDIAC
ECU,1991,4.470,CDIAC
ECU,1992,6.047,CDIAC
ECU,1993,6.574,CDIAC
ECU,1994,3.695,CDIAC
ECU,1995,6.195,CDIAC
ECU,1996,6.557,CDIAC
ECU,1997,4.969,CDIAC
ECU,1998,6.090,CDIAC
ECU,1999,5.831,CDIAC
ECU,2000,5.612,CDIAC
ECU,2001,6.261,CDIAC
ECU,2002,6.756,CDIAC
ECU,2003,7.300,CDIAC
ECU,2004,7.856,CDIAC
ECU,2005,8.180,CDIAC
ECU,2006,7.785,CDIAC
ECU,2007,8.606,CDIAC
ECU,2008,9.095,CDIAC
ECU,2009,9.690,CDIAC
ECU,2010,9.794,CDIAC
ECU,2011,9.784,CDIAC
ECU,2012,8.693,CDIAC
ECU,2013,11.110,CDIAC
ECU,2014,12.399,CDIAC
ECU,2015,11.633,CDIAC
ECU,2016,11.064,CDIAC
ECU,2017,10.797,BP
ECU,2018,11.440,BP
EGY,1959,3.468,CDIAC
EGY,1960,4.376,CDIAC
EGY,1961,4.658,CDIAC
EGY,1962,5.069,CDIAC
EGY,1963,5.875,CDIAC
EGY,1964,6.957,CDIAC
EGY,1965,7.535,CDIAC
EGY,1966,7.241,CDIAC
EGY,1967,5.363,CDIAC
EGY,1968,6.243,CDIAC
EGY,1969,5.367,CDIAC
EGY,1970,5.910,CDIAC
EGY,1971,6.281,CDIAC
EGY,1972,6.953,CDIAC
EGY,1973,6.485,CDIAC
EGY,1974,7.120,CDIAC
EGY,1975,8.477,CDIAC
EGY,1976,9.402,CDIAC
EGY,1977,10.321,CDIAC
EGY,1978,10.715,CDIAC
EGY,1979,11.706,CDIAC
EGY,1980,12.330,CDIAC
EGY,1981,13.893,CDIAC
EGY,1982,15.402,CDIAC
EGY,1983,15.551,CDIAC
EGY,1984,17.387,CDIAC
EGY,1985,17.415,CDIAC
EGY,1986,20.304,CDIAC
EGY,1987,20.364,CDIAC
EGY,1988,20.281,CDIAC
EGY,1989,19.625,CDIAC
EGY,1990,20.529,CDIAC
EGY,1991,21.096,CDIAC
EGY,1992,21.818,CDIAC
EGY,1993,25.185,CDIAC
EGY,1994,23.078,CDIAC
EGY,1995,25.897,CDIAC
EGY,1996,25.537,CDIAC
EGY,1997,29.343,CDIAC
EGY,1998,33.151,CDIAC
EGY,1999,33.979,CDIAC
EGY,2000,38.304,CDIAC
EGY,2001,33.923,CDIAC
EGY,2002,34.329,CDIAC
EGY,2003,39.973,CDIAC
EGY,2004,40.705,CDIAC
EGY,2005,45.044,CDIAC
EGY,2006,48.040,CDIAC
EGY,2007,50.738,CDIAC
EGY,2008,53.298,CDIAC
EGY,2009,55.325,CDIAC
EGY,2010,54.260,CDIAC
EGY,2011,58.263,CDIAC
EGY,2012,58.687,CDIAC
EGY,2013,57.162,CDIAC
EGY,2014,60.794,CDIAC
EGY,2015,59.854,CDIAC
EGY,2016,63.638,CDIAC
EGY,2017,64.688,BP
EGY,2018,65.179,BP
ERI,1959,,CDIAC
ERI,1960,,CDIAC
ERI,1961,,CDIAC
ERI,1962,,CDIAC
ERI,1963,,CDIAC
ERI,1964,,CDIAC
ERI,1965,,CDIAC
ERI,1966,,CDIAC
ERI,1967,,CDIAC
ERI,1968,,CDIAC
ERI,1969,,CDIAC
ERI,1970,,CDIAC
ERI,1971,,CDIAC
ERI,1972,,CDIAC
ERI,1973,,CDIAC
ERI,1974,,CDIAC
ERI,1975,,CDIAC
ERI,1976,,CDIAC
ERI,1977,,CDIAC
ERI,1978,,CDIAC
ERI,1979,,CDIAC
ERI,1980,,CDIAC
ERI,1981,,CDIAC
ERI,1982,,CDIAC
ERI,1983,,CDIAC
ERI,1984,,CDIAC
ERI,1985,,CDIAC
ERI,1986,,CDIAC
ERI,1987,,CDIAC
ERI,1988,,CDIAC
ERI,1989,,CDIAC
ERI,1990,,CDIAC
ERI,1991,,CDIAC
ERI,1992,,CDIAC
ERI,1993,,CDIAC
ERI,1994,0.193,CDIAC
ERI,1995,0.216,CDIAC
ERI,1996,0.235,CDIAC
ERI,1997,0.210,CDIAC
ERI,1998,0.160,CDIAC
ERI,1999,0.168,CDIAC
ERI,2000,0.165,CDIAC
ERI,2001,0.171,CDIAC
ERI,2002,0.164,CDIAC
ERI,2003,0.194,CDIAC
ERI,2004,0.209,CDIAC
ERI,2005,0.208,CDIAC
ERI,2006,0.149,CDIAC
ERI,2007,0.153,CDIAC
ERI,2008,0.110,CDIAC
ERI,2009,0.136,CDIAC
ERI,2010,0.136,CDIAC
ERI,2011,0.153,CDIAC
ERI,2012,0.169,CDIAC
ERI,2013,0.171,CDIAC
ERI,2014,0.185,CDIAC
ERI,2015,0.183,CDIAC
ERI,2016,0.188,CDIAC
ERI,2017,0.197,BP
ERI,2018,0.202,BP
ESP,1959,14.214,CDIAC
ESP,1960,13.337,CDIAC
ESP,1961,14.631,CDIAC
ESP,1962,16.369,CDIAC
ESP,1963,16.032,CDIAC
ESP,1964,17.556,CDIAC
ESP,1965,19.383,CDIAC
ESP,1966,21.184,CDIAC
ESP,1967,23.579,CDIAC
ESP,1968,26.479,CDIAC
ESP,1969,26.402,CDIAC
ESP,1970,31.869,CDIAC
ESP,1971,35.060,CDIAC
ESP,1972,39.497,CDIAC
ESP,1973,42.292,CDIAC
ESP,1974,47.125,CDIAC
ESP,1975,49.414,CDIAC
ESP,1976,53.970,CDIAC
ESP,1977,53.174,CDIAC
ESP,1978,54.452,CDIAC
ESP,1979,55.335,CDIAC
ESP,1980,58.382,CDIAC
ESP,1981,56.249,CDIAC
ESP,1982,56.932,CDIAC
ESP,1983,55.523,CDIAC
ESP,1984,53.948,CDIAC
ESP,1985,54.566,CDIAC
ESP,1986,51.614,CDIAC
ESP,1987,51.721,CDIAC
ESP,1988,53.891,CDIAC
ESP,1989,61.377,CDIAC
ESP,1990,63.063,UNFCCC
ESP,1991,65.681,UNFCCC
ESP,1992,68.057,UNFCCC
ESP,1993,65.777,UNFCCC
ESP,1994,69.196,UNFCCC
ESP,1995,72.933,UNFCCC
ESP,1996,69.497,UNFCCC
ESP,1997,72.915,UNFCCC
ESP,1998,75.244,UNFCCC
ESP,1999,81.638,UNFCCC
ESP,2000,84.833,UNFCCC
ESP,2001,85.354,UNFCCC
ESP,2002,90.855,UNFCCC
ESP,2003,91.941,UNFCCC
ESP,2004,96.443,UNFCCC
ESP,2005,100.452,UNFCCC
ESP,2006,98.063,UNFCCC
ESP,2007,100.225,UNFCCC
ESP,2008,91.615,UNFCCC
ESP,2009,80.949,UNFCCC
ESP,2010,77.268,UNFCCC
ESP,2011,77.522,UNFCCC
ESP,2012,76.050,UNFCCC
ESP,2013,68.770,UNFCCC
ESP,2014,69.465,UNFCCC
ESP,2015,73.990,UNFCCC
ESP,2016,71.040,UNFCCC
ESP,2017,74.898,UNFCCC
ESP,2018,73.208,BP
EST,1959,2.744,CDIAC
EST,1960,2.857,CDIAC
EST,1961,2.948,CDIAC
EST,1962,3.096,CDIAC
EST,1963,3.321,CDIAC
EST,1964,3.532,CDIAC
EST,1965,3.747,CDIAC
EST,1966,3.958,CDIAC
EST,1967,4.141,CDIAC
EST,1968,4.259,CDIAC
EST,1969,4.437,CDIAC
EST,1970,4.669,CDIAC
EST,1971,4.957,CDIAC
EST,1972,5.220,CDIAC
EST,1973,5.445,CDIAC
EST,1974,5.657,CDIAC
EST,1975,5.949,CDIAC
EST,1976,6.177,CDIAC
EST,1977,6.388,CDIAC
EST,1978,6.609,CDIAC
EST,1979,6.663,CDIAC
EST,1980,6.924,CDIAC
EST,1981,6.797,CDIAC
EST,1982,6.924,CDIAC
EST,1983,7.024,CDIAC
EST,1984,7.087,CDIAC
EST,1985,7.636,CDIAC
EST,1986,7.659,CDIAC
EST,1987,7.620,CDIAC
EST,1988,7.822,CDIAC
EST,1989,7.651,CDIAC
EST,1990,10.116,UNFCCC
EST,1991,9.289,UNFCCC
EST,1992,6.690,UNFCCC
EST,1993,5.203,UNFCCC
EST,1994,5.431,UNFCCC
EST,1995,4.968,UNFCCC
EST,1996,5.165,UNFCCC
EST,1997,5.044,UNFCCC
EST,1998,4.614,UNFCCC
EST,1999,4.292,UNFCCC
EST,2000,4.192,UNFCCC
EST,2001,4.287,UNFCCC
EST,2002,4.157,UNFCCC
EST,2003,4.663,UNFCCC
EST,2004,4.717,UNFCCC
EST,2005,4.676,UNFCCC
EST,2006,4.485,UNFCCC
EST,2007,5.477,UNFCCC
EST,2008,4.877,UNFCCC
EST,2009,3.987,UNFCCC
EST,2010,5.190,UNFCCC
EST,2011,5.212,UNFCCC
EST,2012,4.895,UNFCCC
EST,2013,5.376,UNFCCC
EST,2014,5.159,UNFCCC
EST,2015,4.337,UNFCCC
EST,2016,4.770,UNFCCC
EST,2017,5.091,UNFCCC
EST,2018,5.338,BP
ETH,1959,0.092,CDIAC
ETH,1960,0.096,CDIAC
ETH,1961,0.093,CDIAC
ETH,1962,0.108,CDIAC
ETH,1963,0.115,CDIAC
ETH,1964,0.111,CDIAC
ETH,1965,0.176,CDIAC
ETH,1966,0.225,CDIAC
ETH,1967,0.293,CDIAC
ETH,1968,0.471,CDIAC
ETH,1969,0.455,CDIAC
ETH,1970,0.451,CDIAC
ETH,1971,0.505,CDIAC
ETH,1972,0.384,CDIAC
ETH,1973,0.478,CDIAC
ETH,1974,0.474,CDIAC
ETH,1975,0.330,CDIAC
ETH,1976,0.321,CDIAC
ETH,1977,0.286,CDIAC
ETH,1978,0.373,CDIAC
ETH,1979,0.503,CDIAC
ETH,1980,0.496,CDIAC
ETH,1981,0.508,CDIAC
ETH,1982,0.402,CDIAC
ETH,1983,0.501,CDIAC
ETH,1984,0.450,CDIAC
ETH,1985,0.491,CDIAC
ETH,1986,0.599,CDIAC
ETH,1987,0.697,CDIAC
ETH,1988,0.721,CDIAC
ETH,1989,0.763,CDIAC
ETH,1990,0.815,CDIAC
ETH,1991,0.807,CDIAC
ETH,1992,0.802,CDIAC
ETH,1993,0.817,CDIAC
ETH,1994,0.600,CDIAC
ETH,1995,0.684,CDIAC
ETH,1996,0.763,CDIAC
ETH,1997,0.813,CDIAC
ETH,1998,0.859,CDIAC
ETH,1999,0.845,CDIAC
ETH,2000,0.945,CDIAC
ETH,2001,1.164,CDIAC
ETH,2002,1.209,CDIAC
ETH,2003,1.329,CDIAC
ETH,2004,1.408,CDIAC
ETH,2005,1.352,CDIAC
ETH,2006,1.451,CDIAC
ETH,2007,1.594,CDIAC
ETH,2008,1.751,CDIAC
ETH,2009,1.768,CDIAC
ETH,2010,1.730,CDIAC
ETH,2011,1.880,CDIAC
ETH,2012,2.211,CDIAC
ETH,2013,2.705,CDIAC
ETH,2014,3.227,CDIAC
ETH,2015,3.514,CDIAC
ETH,2016,3.804,CDIAC
ETH,2017,3.991,BP
ETH,2018,4.076,BP
EUU,1959,676.383,CDIAC
EUU,1960,722.984,CDIAC
EUU,1961,748.734,CDIAC
EUU,1962,792.137,CDIAC
EUU,1963,846.237,CDIAC
EUU,1964,877.739,CDIAC
EUU,1965,893.650,CDIAC
EUU,1966,908.765,CDIAC
EUU,1967,918.475,CDIAC
EUU,1968,969.325,CDIAC
EUU,1969,1030.312,CDIAC
EUU,1970,1077.147,CDIAC
EUU,1971,1102.061,CDIAC
EUU,1972,1133.438,CDIAC
EUU,1973,1186.712,CDIAC
EUU,1974,1169.833,CDIAC
EUU,1975,1142.192,CDIAC
EUU,1976,1220.765,CDIAC
EUU,1977,1209.433,CDIAC
EUU,1978,1245.776,CDIAC
EUU,1979,1291.976,CDIAC
EUU,1980,1263.301,CDIAC
EUU,1981,1200.251,CDIAC
EUU,1982,1172.068,CDIAC
EUU,1983,1160.336,CDIAC
EUU,1984,1163.928,CDIAC
EUU,1985,1187.829,CDIAC
EUU,1986,1187.660,CDIAC
EUU,1987,1197.687,CDIAC
EUU,1988,1185.627,CDIAC
EUU,1989,1199.615,CDIAC
EUU,1990,1220.346,CDIAC
EUU,1991,1206.031,CDIAC
EUU,1992,1166.471,CDIAC
EUU,1993,1143.963,CDIAC
EUU,1994,1139.026,CDIAC
EUU,1995,1151.424,CDIAC
EUU,1996,1179.627,CDIAC
EUU,1997,1155.638,CDIAC
EUU,1998,1153.730,CDIAC
EUU,1999,1135.802,CDIAC
EUU,2000,1141.787,CDIAC
EUU,2001,1161.127,CDIAC
EUU,2002,1155.158,CDIAC
EUU,2003,1179.791,CDIAC
EUU,2004,1182.433,CDIAC
EUU,2005,1176.069,CDIAC
EUU,2006,1177.295,CDIAC
EUU,2007,1163.637,CDIAC
EUU,2008,1136.642,CDIAC
EUU,2009,1044.613,CDIAC
EUU,2010,1076.341,CDIAC
EUU,2011,1036.823,CDIAC
EUU,2012,1020.782,CDIAC
EUU,2013,996.947,CDIAC
EUU,2014,950.711,CDIAC
EUU,2015,959.920,CDIAC
EUU,2016,955.247,CDIAC
EUU,2017,960.165,BP
EUU,2018,940.195,BP
Europe,1959,1009.103,CDIAC
Europe,1960,1070.626,CDIAC
Europe,1961,1107.373,CDIAC
Europe,1962,1169.137,CDIAC
Europe,1963,1251.499,CDIAC
Europe,1964,1308.498,CDIAC
Europe,1965,1350.227,CDIAC
Europe,1966,1390.835,CDIAC
Europe,1967,1421.747,CDIAC
Europe,1968,1488.261,CDIAC
Europe,1969,1570.809,CDIAC
Europe,1970,1649.793,CDIAC
Europe,1971,1709.120,CDIAC
Europe,1972,1770.601,CDIAC
Europe,1973,1853.141,CDIAC
Europe,1974,1857.872,CDIAC
Europe,1975,1864.416,CDIAC
Europe,1976,1971.094,CDIAC
Europe,1977,1983.839,CDIAC
Europe,1978,2047.757,CDIAC
Europe,1979,2102.198,CDIAC
Europe,1980,2101.988,CDIAC
Europe,1981,2025.663,CDIAC
Europe,1982,2009.452,CDIAC
Europe,1983,2011.876,CDIAC
Europe,1984,2024.221,CDIAC
Europe,1985,2112.239,CDIAC
Europe,1986,2116.820,CDIAC
Europe,1987,2121.470,CDIAC
Europe,1988,2134.340,CDIAC
Europe,1989,2127.816,CDIAC
Europe,1990,2187.550,CDIAC
Europe,1991,2106.951,CDIAC
Europe,1992,1935.006,CDIAC
Europe,1993,1856.638,CDIAC
Europe,1994,1760.106,CDIAC
Europe,1995,1755.879,CDIAC
Europe,1996,1768.510,CDIAC
Europe,1997,1713.962,CDIAC
Europe,1998,1705.612,CDIAC
Europe,1999,1681.595,CDIAC
Europe,2000,1682.547,CDIAC
Europe,2001,1718.807,CDIAC
Europe,2002,1707.774,CDIAC
Europe,2003,1746.160,CDIAC
Europe,2004,1753.967,CDIAC
Europe,2005,1751.120,CDIAC
Europe,2006,1777.429,CDIAC
Europe,2007,1763.387,CDIAC
Europe,2008,1743.922,CDIAC
Europe,2009,1605.421,CDIAC
Europe,2010,1666.794,CDIAC
Europe,2011,1645.991,CDIAC
Europe,2012,1630.384,CDIAC
Europe,2013,1588.478,CDIAC
Europe,2014,1526.989,CDIAC
Europe,2015,1528.652,CDIAC
Europe,2016,1527.131,CDIAC
Europe,2017,1537.382,BP
Europe,2018,1535.781,BP
FIN,1959,3.700,CDIAC
FIN,1960,4.118,CDIAC
FIN,1961,4.073,CDIAC
FIN,1962,4.582,CDIAC
FIN,1963,5.277,CDIAC
FIN,1964,6.230,CDIAC
FIN,1965,6.905,CDIAC
FIN,1966,8.048,CDIAC
FIN,1967,7.802,CDIAC
FIN,1968,9.083,CDIAC
FIN,1969,10.343,CDIAC
FIN,1970,11.014,CDIAC
FIN,1971,11.064,CDIAC
FIN,1972,12.038,CDIAC
FIN,1973,13.461,CDIAC
FIN,1974,12.721,CDIAC
FIN,1975,12.562,CDIAC
FIN,1976,13.973,CDIAC
FIN,1977,13.684,CDIAC
FIN,1978,14.144,CDIAC
FIN,1979,14.803,CDIAC
FIN,1980,15.868,CDIAC
FIN,1981,14.029,CDIAC
FIN,1982,11.729,CDIAC
FIN,1983,11.316,CDIAC
FIN,1984,11.503,CDIAC
FIN,1985,13.523,CDIAC
FIN,1986,14.524,CDIAC
FIN,1987,15.702,CDIAC
FIN,1988,14.208,CDIAC
FIN,1989,14.314,CDIAC
FIN,1990,15.549,UNFCCC
FIN,1991,15.074,UNFCCC
FIN,1992,14.816,UNFCCC
FIN,1993,15.380,UNFCCC
FIN,1994,16.844,UNFCCC
FIN,1995,15.869,UNFCCC
FIN,1996,17.484,UNFCCC
FIN,1997,17.119,UNFCCC
FIN,1998,16.204,UNFCCC
FIN,1999,16.074,UNFCCC
FIN,2000,15.567,UNFCCC
FIN,2001,17.068,UNFCCC
FIN,2002,17.756,UNFCCC
FIN,2003,19.830,UNFCCC
FIN,2004,18.821,UNFCCC
FIN,2005,15.568,UNFCCC
FIN,2006,18.664,UNFCCC
FIN,2007,18.221,UNFCCC
FIN,2008,15.997,UNFCCC
FIN,2009,15.263,UNFCCC
FIN,2010,17.494,UNFCCC
FIN,2011,15.442,UNFCCC
FIN,2012,13.980,UNFCCC
FIN,2013,14.126,UNFCCC
FIN,2014,13.007,UNFCCC
FIN,2015,12.043,UNFCCC
FIN,2016,12.893,UNFCCC
FIN,2017,12.201,UNFCCC
FIN,2018,12.825,BP
FJI,1959,0.054,CDIAC
FJI,1960,0.053,CDIAC
FJI,1961,0.046,CDIAC
FJI,1962,0.063,CDIAC
FJI,1963,0.066,CDIAC
FJI,1964,0.116,CDIAC
FJI,1965,0.094,CDIAC
FJI,1966,0.088,CDIAC
FJI,1967,0.097,CDIAC
FJI,1968,0.108,CDIAC
FJI,1969,0.118,CDIAC
FJI,1970,0.142,CDIAC
FJI,1971,0.150,CDIAC
FJI,1972,0.158,CDIAC
FJI,1973,0.172,CDIAC
FJI,1974,0.183,CDIAC
FJI,1975,0.170,CDIAC
FJI,1976,0.132,CDIAC
FJI,1977,0.209,CDIAC
FJI,1978,0.194,CDIAC
FJI,1979,0.228,CDIAC
FJI,1980,0.216,CDIAC
FJI,1981,0.294,CDIAC
FJI,1982,0.228,CDIAC
FJI,1983,0.193,CDIAC
FJI,1984,0.158,CDIAC
FJI,1985,0.156,CDIAC
FJI,1986,0.163,CDIAC
FJI,1987,0.129,CDIAC
FJI,1988,0.150,CDIAC
FJI,1989,0.171,CDIAC
FJI,1990,0.220,CDIAC
FJI,1991,0.181,CDIAC
FJI,1992,0.202,CDIAC
FJI,1993,0.203,CDIAC
FJI,1994,0.202,CDIAC
FJI,1995,0.206,CDIAC
FJI,1996,0.222,CDIAC
FJI,1997,0.214,CDIAC
FJI,1998,0.208,CDIAC
FJI,1999,0.212,CDIAC
FJI,2000,0.228,CDIAC
FJI,2001,0.285,CDIAC
FJI,2002,0.240,CDIAC
FJI,2003,0.283,CDIAC
FJI,2004,0.366,CDIAC
FJI,2005,0.295,CDIAC
FJI,2006,0.328,CDIAC
FJI,2007,0.311,CDIAC
FJI,2008,0.240,CDIAC
FJI,2009,0.212,CDIAC
FJI,2010,0.328,CDIAC
FJI,2011,0.291,CDIAC
FJI,2012,0.284,CDIAC
FJI,2013,0.359,CDIAC
FJI,2014,0.443,CDIAC
FJI,2015,0.581,CDIAC
FJI,2016,0.551,CDIAC
FJI,2017,0.565,BP
FJI,2018,0.580,BP
FRA,1959,71.586,CDIAC
FRA,1960,74.061,CDIAC
FRA,1961,76.794,CDIAC
FRA,1962,81.568,CDIAC
FRA,1963,91.219,CDIAC
FRA,1964,94.306,CDIAC
FRA,1965,96.100,CDIAC
FRA,1966,94.870,CDIAC
FRA,1967,101.658,CDIAC
FRA,1968,105.104,CDIAC
FRA,1969,112.926,CDIAC
FRA,1970,119.985,CDIAC
FRA,1971,126.400,CDIAC
FRA,1972,131.438,CDIAC
FRA,1973,141.251,CDIAC
FRA,1974,136.454,CDIAC
FRA,1975,122.202,CDIAC
FRA,1976,138.268,CDIAC
FRA,1977,131.525,CDIAC
FRA,1978,138.303,CDIAC
FRA,1979,144.727,CDIAC
FRA,1980,138.123,CDIAC
FRA,1981,124.315,CDIAC
FRA,1982,119.511,CDIAC
